2020-11-02 13:45:00.0;11416.2;-;532.0999999999985;Some(61.98888889548817);Some(-26.01111111642038);Some(11412.0);Some(726.6059961299998);726.6059961299998;Some(572);Some(true);false
2020-11-02 14:00:00.0;11472.8;-;532.0999999999985;Some(39.38888889296466);Some(-15.85802469714573);Some(11445.0);Some(742.80793498);742.80793498;Some(611);Some(false);false
2020-11-02 14:15:00.0;11487.1;-;532.0999999999985;Some(33.44444444357964);Some(-5.679012348215604);Some(11476.5);Some(202.18024182000002);202.18024182000002;Some(211);Some(false);false
2020-11-02 14:30:00.0;11533.0;-;532.0999999999985;Some(29.16666666591212);Some(-23.2407407395386);Some(11494.8);Some(390.28120928000004);390.28120928000004;Some(375);Some(false);false
2020-11-02 14:45:00.0;11539.6;-;532.0999999999985;Some(-8.38888888867207);Some(-21.26543209766504);Some(11539.7);Some(155.74111524);155.74111524;Some(192);Some(false);false
2020-11-02 15:00:00.0;11517.9;-;532.0999999999985;Some(-9.111111110875203);Some(26.60493827306714);Some(11524.7);Some(898.11941657);898.11941657;Some(562);Some(false);false
2020-11-02 15:15:00.0;11523.2;-;532.0999999999985;Some(39.500000004087674);Some(30.833333335726202);Some(11485.8);Some(266.1143620799999);266.1143620799999;Some(189);Some(false);false
2020-11-02 15:30:00.0;11589.0;-;532.0999999999985;Some(46.38888888768881);Some(-21.172839507915988);Some(11555.0);Some(620.54776614);620.54776614;Some(433);Some(false);false
2020-11-02 15:45:00.0;11606.7;-;532.0999999999985;Some(1.3888888888529582);Some(-26.08024691223085);Some(11606.0);Some(271.48402926000006);271.48402926000006;Some(189);Some(false);false
2020-11-02 16:00:00.0;11591.5;-;532.0999999999985;Some(-0.5555555555411833);Some(12.376543209236292);Some(11603.4);Some(718.7432585);718.7432585;Some(478);Some(false);false
2020-11-02 16:15:00.0;11605.7;-;532.0999999999985;Some(23.66666666605461);Some(11.018518519333409);Some(11598.0);Some(129.27702132000007);129.27702132000007;Some(176);Some(false);false
2020-11-02 16:30:00.0;11634.1;-;532.0999999999985;Some(19.27777777977204);Some(-15.216049383897307);Some(11616.1);Some(349.91006200000004);349.91006200000004;Some(327);Some(false);false
2020-11-02 16:45:00.0;11640.4;-;532.0999999999985;Some(-3.7222222221263324);Some(-10.49382716133564);Some(11642.0);Some(92.81803128000001);92.81803128000001;Some(162);Some(false);false
2020-11-02 17:00:00.0;11627.4;-;532.0999999999985;Some(0.3888888888792325);Some(2.469135802341944);Some(11618.7);Some(1000.53817608);1000.53817608;Some(1046);Some(false);false
2020-11-02 17:15:00.0;11641.1;-;532.0999999999985;Some(0.7222222222041446);Some(-4.938271604683326);Some(11627.7);Some(106.43150634);106.43150634;Some(179);Some(false);false
2020-11-02 17:30:00.0;11628.7;-;532.0999999999985;Some(-8.49999999978071);Some(-0.09259259254821571);Some(11641.1);Some(199.18891287);199.18891287;Some(288);Some(false);false
2020-11-02 17:45:00.0;11625.8;-;532.0999999999985;Some(0.5555555556130446);Some(10.95679012430771);Some(11626.0);Some(90.40896824000001);90.40896824000001;Some(131);Some(false);false
2020-11-02 18:00:00.0;11629.7;-;532.0999999999985;Some(11.222222221932308);Some(0.5246913579572839);Some(11635.2);Some(1051.09409543);1051.09409543;Some(494);Some(false);false
2020-11-02 18:15:00.0;11646.0;-;532.0999999999985;Some(1.4999999999605886);Some(-11.57407407347523);Some(11636.3);Some(172.29072222000002);172.29072222000002;Some(168);Some(false);false
2020-11-02 18:30:00.0;11632.4;-;532.0999999999985;Some(-9.611111110862067);Some(-1.944444444343614);Some(11656.9);Some(269.72671529999997);269.72671529999997;Some(268);Some(false);false
2020-11-02 18:45:00.0;11628.7;-;532.0999999999985;Some(-1.999999999948462);Some(5.123456789829973);Some(11628.7);Some(83.51178708);83.51178708;Some(118);Some(false);false
2020-11-02 19:00:00.0;11628.8;-;532.0999999999985;Some(-0.38888888892953544);Some(-7.777777778381076);Some(11625.1);Some(421.7476424800001);421.7476424800001;Some(353);Some(false);false
2020-11-02 19:15:00.0;11628.0;-;532.0999999999985;Some(-15.999999999585675);Some(-10.277777777217834);Some(11628.1);Some(121.89634665000001);121.89634665000001;Some(130);Some(false);false
2020-11-02 19:30:00.0;11600.0;-;532.0999999999985;Some(-18.88888888840023);Some(11.975308641355479);Some(11626.1);Some(205.49236968999998);205.49236968999998;Some(249);Some(false);false
2020-11-02 19:45:00.0;11594.0;-;532.0999999999985;Some(5.555555555411833);Some(25.925925924584515);Some(11597.4);Some(74.41485003000001);74.41485003000001;Some(123);Some(false);false
2020-11-02 20:00:00.0;11610.0;-;532.0999999999985;Some(27.777777777059164);Some(8.858024692444953);Some(11591.1);Some(169.35676770999999);169.35676770999999;Some(289);Some(false);false
2020-11-02 20:15:00.0;11644.0;-;532.0999999999985;Some(21.50000000222523);Some(-11.296296297173116);Some(11625.4);Some(80.24349183000001);80.24349183000001;Some(119);Some(false);false
2020-11-02 20:30:00.0;11648.7;-;532.0999999999985;Some(7.444444444251654);Some(-3.8271604951746108);Some(11643.9);Some(102.47376491);102.47376491;Some(161);Some(false);false
2020-11-02 20:45:00.0;11657.4;-;532.0999999999985;Some(14.611111110732717);Some(24.320987653062957);Some(11647.7);Some(59.35485165);59.35485165;Some(126);Some(false);false
2020-11-02 21:00:00.0;11675.0;-;532.0999999999985;Some(51.22222222089751);Some(15.43209876463364);Some(11662.9);Some(1852.0418497);1852.0418497;Some(1081);Some(false);false
